name,f1(1),f1_base(1),weight,weight_share,f1_base_is_zero,assigned_nodes,distinct_partitions
GeoRF-B_2017_02_fs3,0.0086114101184068,0.0,9.069491063388291,0.514244,True,4861,6
GeoRF-B_2017_02_fs2,0.0766045548654244,0.0064935064935064,2.5410368820166096,0.144078,False,5015,7
GeoRF-B_2016_02_fs3,0.0116959064327485,0.0023501762632197,1.6141604713882876,0.091524,False,5009,7
GeoRF-B_2016_02_fs2,0.0323699421965318,0.009367681498829,1.26345825761212,0.071639,False,5009,4
GeoRF-B_2016_02_fs1,0.0482204362801377,0.0163360560093348,1.1153590915346747,0.063241,False,5009,6
GeoRF-B_2016_06_fs1,0.0780711825487945,0.0470035252643948,0.5405415912308227,0.030649,False,5008,5
GeoRF-B_2017_02_fs1,0.0399159663865546,0.0277777777777777,0.3751036497616518,0.021269,False,5015,4
GeoRF-B_2017_06_fs3,0.0136452241715399,0.009765625,0.33844657092492625,0.01919,False,5159,8
GeoRF-B_2018_06_fs2,0.4622067767158992,0.4156378600823045,0.18924475741704974,0.01073,False,5363,7
GeoRF-B_2016_06_fs2,0.0849598163030998,0.0718424101969872,0.18193697643722206,0.010316,False,5008,5
GeoRF-B_2016_10_fs1,0.4112426035502958,0.380503144654088,0.12858229154744671,0.007291,False,5159,7
GeoRF-B_2016_06_fs3,0.0515826494724501,0.0470035252643948,0.0977793168612453,0.005544,False,5008,7
GeoRF-B_2018_06_fs1,0.4292980671414038,0.4106090373280943,0.07673263120470508,0.004351,False,5364,8
GeoRF-B_2018_10_fs2,0.3426510369702434,0.3288409703504042,0.06192937244322427,0.003511,False,5365,5
GeoRF-B_2018_02_fs1,0.4295704295704295,0.4194528875379939,0.04141574192102271,0.002348,False,5363,8
GeoRF-B_2018_10_fs3,0.295947219604147,0.2956685499058381,0.0013377928416598017,7.6e-05,False,5364,7
GeoRF-B_2016_10_fs2,0.0269749518304431,0.0269749518304431,0.0,0.0,False,5005,1
GeoRF-B_2016_10_fs3,0.0493358633776091,0.0494296577946768,0.0,0.0,False,5005,4
GeoRF-B_2017_06_fs1,0.3061728395061728,0.3098360655737705,0.0,0.0,False,5358,7
GeoRF-B_2017_06_fs2,0.2544229149115417,0.2565400843881856,0.0,0.0,False,5159,5
GeoRF-B_2017_10_fs1,0.3654080389768575,0.3796856106408706,0.0,0.0,False,5361,7
GeoRF-B_2017_10_fs2,0.3786407766990291,0.3874092009685229,0.0,0.0,False,5359,7
GeoRF-B_2017_10_fs3,0.0526315789473684,0.0695410292072322,0.0,0.0,False,5159,4
GeoRF-B_2018_02_fs2,0.3742331288343558,0.380355276907001,0.0,0.0,False,5361,5
GeoRF-B_2018_02_fs3,0.1395908543922984,0.1397590361445783,0.0,0.0,False,5359,8
GeoRF-B_2018_06_fs3,0.3397849462365591,0.3588621444201313,0.0,0.0,False,5361,11
GeoRF-B_2018_10_fs1,0.3372835004557885,0.3387681159420289,0.0,0.0,False,5365,7
