name,f1(1),f1_base(1),weight,weight_share,f1_base_is_zero,assigned_nodes,distinct_partitions
GeoRF-E_2017_02_fs2,0.185645933014354,0.0663900414937759,1.164957710454593,0.364845,False,5015,6
GeoRF-E_2017_02_fs3,0.0127388535031847,0.0043290043290043,1.0878013725638995,0.340681,False,4861,4
GeoRF-E_2017_02_fs1,0.1180061037639877,0.0946502057613168,0.24668454474903445,0.077257,False,5015,5
GeoRF-E_2016_10_fs2,0.458498023715415,0.4245810055865922,0.1376049132215444,0.043096,False,5005,7
GeoRF-E_2018_02_fs2,0.4622716441620333,0.4344703770197487,0.11243408748810924,0.035212,False,5361,6
GeoRF-E_2018_06_fs1,0.4709193245778612,0.4456424079065588,0.10183896537413066,0.031894,False,5364,7
GeoRF-E_2018_10_fs1,0.43307757885763,0.4176570458404074,0.06309331815620511,0.01976,False,5365,9
GeoRF-E_2018_02_fs1,0.4324324324324324,0.4215686274509803,0.04440361272851573,0.013906,False,5363,9
GeoRF-E_2016_06_fs1,0.3392156862745097,0.3293650793650793,0.0442667712718926,0.013864,False,5008,4
GeoRF-E_2018_10_fs2,0.3968804159445408,0.3876500857632933,0.038720306287118866,0.012127,False,5365,7
GeoRF-E_2016_02_fs2,0.2487153134635149,0.2417355371900826,0.037712179663722534,0.011811,False,5009,5
GeoRF-E_2017_06_fs1,0.3078189300411523,0.3001658374792703,0.03617242021177014,0.011329,False,5358,8
GeoRF-E_2016_02_fs1,0.2828282828282828,0.2758620689655172,0.03460552917747595,0.010838,False,5009,6
GeoRF-E_2016_06_fs2,0.2950152594099695,0.290983606557377,0.019462641247080414,0.006095,False,5008,6
GeoRF-E_2018_02_fs3,0.3386243386243386,0.3351235230934479,0.015671430932484465,0.004908,False,5359,8
GeoRF-E_2017_06_fs3,0.2579034941763727,0.2564529558701082,0.007592962802107417,0.002378,False,5159,7
GeoRF-E_2016_02_fs3,0.1718582169709989,0.1740064446831364,0.0,0.0,False,5009,6
GeoRF-E_2016_06_fs3,0.2489539748953975,0.264859228362878,0.0,0.0,False,5008,3
GeoRF-E_2016_10_fs1,0.4833110814419226,0.4873949579831932,0.0,0.0,False,5159,5
GeoRF-E_2016_10_fs3,0.4129429892141756,0.4135802469135802,0.0,0.0,False,5005,5
GeoRF-E_2017_06_fs2,0.3193403298350824,0.3214013709063214,0.0,0.0,False,5159,9
GeoRF-E_2017_10_fs1,0.4570815450643776,0.4642082429501085,0.0,0.0,False,5361,5
GeoRF-E_2017_10_fs2,0.3693803159173755,0.3707317073170731,0.0,0.0,False,5359,5
GeoRF-E_2017_10_fs3,0.3924191750278707,0.399108138238573,0.0,0.0,False,5159,4
GeoRF-E_2018_06_fs2,0.4258555133079848,0.4267942583732057,0.0,0.0,False,5363,10
GeoRF-E_2018_06_fs3,0.3914728682170542,0.4089147286821705,0.0,0.0,False,5361,10
GeoRF-E_2018_10_fs3,0.3488372093023255,0.35759209344115,0.0,0.0,False,5364,10
