FEWSNET_admin_code,cluster_id,latitude,longitude,is_outlier,cluster_id_original
0,2,9.551002,29.130297,False,2
1,2,9.786447,28.414507,False,2
2,2,7.7992144,32.85308,False,2
3,2,8.417933,26.89562,False,2
4,2,9.243146,27.6138,False,2
5,2,9.334756,26.729689,False,2
6,2,8.667977,27.736115,False,2
7,2,8.930424,26.72393,False,2
8,2,6.150162,31.229462,False,2
9,2,8.291426,30.98072,False,2
10,2,9.490525,32.40192,False,2
11,2,6.4656444,32.00486,False,2
12,2,4.359346,33.44793,False,2
13,2,9.083722,31.442097,False,2
14,2,7.0822926,29.224924,False,2
15,2,7.6175737,31.186474,False,2
16,2,5.4600983,27.893723,False,2
17,2,9.071978,30.688026,False,2
18,2,9.980295,31.84424,False,2
19,2,8.597443,28.589058,False,2
20,2,8.56744,28.109972,False,2
21,2,9.197522,30.075191,False,2
22,2,5.09955,29.06163,False,2
23,2,4.0283284,33.13116,False,2
24,2,4.7170806,31.48342,False,2
25,2,7.5925064,28.024385,False,2
26,2,3.894862,31.46053,False,2
27,2,5.131699,34.65216,False,2
28,2,5.306582,33.461914,False,2
29,2,4.5634127,33.68026,False,2
30,2,8.6339035,29.857418,False,2
31,2,4.27799,30.853539,False,2
32,2,8.174243,30.228167,False,2
33,2,9.255936,33.52691,False,2
34,2,5.249238,32.671417,False,2
35,2,8.833608,33.163315,False,2
36,2,10.023908,33.459976,False,3
37,2,3.9113195,32.210762,False,2
38,2,8.740229,33.862453,False,2
39,2,9.658457,31.642797,False,2
40,2,11.130983,32.370197,False,2
41,2,5.096247,29.684683,False,2
42,2,8.122516,29.919695,False,2
43,2,9.094565,29.2165,False,2
44,2,10.380961,32.56855,False,2
45,2,3.7387795,30.831562,False,2
46,2,5.3078823,30.682564,False,2
47,2,5.2139373,30.20821,False,2
48,2,5.9179792,30.032368,False,2
49,2,6.4713254,27.738218,False,2
50,2,8.583063,32.1197,False,2
51,2,5.3084807,28.205763,False,2
52,2,7.524552,30.336622,False,2
53,2,9.443533,31.452188,False,2
54,3,9.815146,30.118797,False,3
55,2,6.3963685,33.568096,False,2
56,2,7.1130314,33.815495,False,2
57,2,8.617606,25.589775,False,2
58,2,11.362642,32.95721,False,3
59,2,9.268476,29.635662,False,2
60,2,7.0185,29.78404,False,2
61,2,6.7186704,30.013824,False,2
62,2,7.5245805,29.704245,False,2
63,2,6.0432644,27.14289,False,2
64,2,5.662623,31.325756,False,2
65,2,7.847276,29.28494,False,2
66,2,8.246329,28.91646,False,2
67,2,7.080619,28.734674,False,2
68,2,4.3724313,32.567097,False,2
69,2,7.10077,31.322704,False,2
70,2,9.135147,28.391762,False,2
71,2,8.579216,32.827198,False,2
72,2,7.62531,32.11129,False,2
73,2,7.2847724,27.298227,False,2
74,2,6.200243,29.208889,False,2
75,2,5.1247153,28.547338,False,2
76,2,4.251823,30.34422,False,2
77,2,6.793194,30.80245,False,2
78,2,6.3952436,30.486982,False,2
79,14,12.021253,18.109903,False,14
80,14,11.624716,16.231733,False,14
81,14,13.367175,16.21961,False,14
82,14,13.302234,16.865908,False,14
83,14,11.348701,17.941626,False,14
84,14,13.384515,19.630894,False,14
85,14,13.029963,18.46927,False,14
86,14,11.730996,15.252166,False,14
87,14,12.371419,16.8705,False,14
88,14,12.840006,15.631042,False,14
89,14,12.2211,20.031048,False,14
90,14,12.895693,17.57291,False,14
91,14,12.134828,18.777029,False,14
92,14,12.512603,15.298653,False,14
