name,f1(1),f1_base(1),weight,weight_share,f1_base_is_zero,assigned_nodes,distinct_partitions
GeoRF-C_2017_02_fs2,0.0064794816414686,0.0,8.78289535714873,0.351425,True,5015,8
GeoRF-C_2017_02_fs3,0.0043290043290043,0.0,8.377430249040572,0.335202,True,4861,4
GeoRF-C_2016_06_fs2,0.0119617224880382,0.0024038461538461,1.614268839703782,0.064591,False,5008,6
GeoRF-C_2017_02_fs1,0.029723991507431,0.0064935064935064,1.5448118601135037,0.061812,False,5015,8
GeoRF-C_2017_06_fs3,0.0213592233009708,0.0058708414872798,1.3071881636373783,0.052304,False,5159,11
GeoRF-C_2016_06_fs1,0.0467836257309941,0.0190703218116805,0.9260588193103652,0.037054,False,5008,5
GeoRF-C_2016_10_fs3,0.0420650095602294,0.0193423597678916,0.8003622628705918,0.032024,False,5005,9
GeoRF-C_2016_02_fs3,0.0046948356807511,0.0023501762632197,0.6943257310793909,0.027782,False,5009,6
GeoRF-C_2016_10_fs2,0.1508078994614003,0.1211009174311926,0.2537672657358703,0.010154,False,5005,3
GeoRF-C_2016_02_fs1,0.1538461538461538,0.1339187705817782,0.1619971838741927,0.006482,False,5009,7
GeoRF-C_2018_10_fs3,0.2967136150234741,0.2749999999999999,0.10640378725779631,0.004257,False,5364,7
GeoRF-C_2018_06_fs1,0.448,0.4221585482330469,0.10516376209103276,0.004208,False,5364,10
GeoRF-C_2018_06_fs2,0.3612622415669205,0.3396648044692738,0.09489846508826816,0.003797,False,5363,8
GeoRF-C_2016_02_fs2,0.030127462340672,0.0278422273781902,0.08123673766614381,0.00325,False,5009,4
GeoRF-C_2018_10_fs2,0.2805687203791469,0.2696214219759926,0.054901842427802494,0.002197,False,5365,8
GeoRF-C_2017_10_fs1,0.3453416149068323,0.336239103362391,0.04052003031674456,0.001621,False,5361,7
GeoRF-C_2018_02_fs2,0.3083604777415851,0.305159165751921,0.015053891042581147,0.000602,False,5361,8
GeoRF-C_2018_10_fs1,0.3625,0.3596872284969591,0.012192115626170619,0.000488,False,5365,7
GeoRF-C_2017_10_fs2,0.327455919395466,0.3253467843631777,0.009592954029722711,0.000384,False,5359,8
GeoRF-C_2017_10_fs3,0.1921515561569688,0.1907356948228882,0.009146840961999247,0.000366,False,5159,9
GeoRF-C_2016_06_fs3,0.1131221719457013,0.1156462585034013,0.0,0.0,False,5008,8
GeoRF-C_2016_10_fs1,0.0749063670411984,0.075187969924812,0.0,0.0,False,5159,7
GeoRF-C_2017_06_fs1,0.2581196581196581,0.2581196581196581,0.0,0.0,False,5358,5
GeoRF-C_2017_06_fs2,0.0346487006737247,0.0346820809248554,0.0,0.0,False,5159,5
GeoRF-C_2018_02_fs1,0.333692142088267,0.3344120819848975,0.0,0.0,False,5363,7
GeoRF-C_2018_02_fs3,0.1284848484848484,0.1284848484848484,0.0,0.0,False,5359,9
GeoRF-C_2018_06_fs3,0.2922899884925201,0.2926267281105991,0.0,0.0,False,5361,9
