FEWSNET_admin_code,partition_id,assignment_source,graph_support,donor_code,donor_distance_km
0,4,spectral_core,in_fitted_core,,
1,4,spectral_core,in_fitted_core,,
2,1,spectral_core,in_fitted_core,,
3,4,spectral_core,in_fitted_core,,
4,4,spectral_core,in_fitted_core,,
5,4,spectral_core,in_fitted_core,,
6,4,spectral_core,in_fitted_core,,
7,4,spectral_core,in_fitted_core,,
8,6,spectral_core,in_fitted_core,,
9,4,spectral_core,in_fitted_core,,
10,4,spectral_core,in_fitted_core,,
11,6,spectral_core,in_fitted_core,,
12,10,spectral_core,in_fitted_core,,
13,4,spectral_core,in_fitted_core,,
14,6,spectral_core,in_fitted_core,,
15,6,spectral_core,in_fitted_core,,
16,6,spectral_core,in_fitted_core,,
17,4,spectral_core,in_fitted_core,,
18,4,spectral_core,in_fitted_core,,
19,4,spectral_core,in_fitted_core,,
20,4,spectral_core,in_fitted_core,,
21,4,spectral_core,in_fitted_core,,
22,6,spectral_core,in_fitted_core,,
23,6,spectral_core,in_fitted_core,,
24,6,spectral_core,in_fitted_core,,
25,4,spectral_core,in_fitted_core,,
26,6,spectral_core,in_fitted_core,,
27,1,spectral_core,in_fitted_core,,
28,1,spectral_core,in_fitted_core,,
29,10,spectral_core,in_fitted_core,,
30,4,spectral_core,in_fitted_core,,
31,6,spectral_core,in_fitted_core,,
32,4,spectral_core,in_fitted_core,,
33,1,spectral_core,in_fitted_core,,
34,6,spectral_core,in_fitted_core,,
35,1,spectral_core,in_fitted_core,,
36,4,spectral_core,in_fitted_core,,
37,6,spectral_core,in_fitted_core,,
38,1,spectral_core,in_fitted_core,,
39,4,spectral_core,in_fitted_core,,
40,4,spectral_core,in_fitted_core,,
41,6,spectral_core,in_fitted_core,,
42,4,spectral_core,in_fitted_core,,
43,4,spectral_core,in_fitted_core,,
44,4,spectral_core,in_fitted_core,,
45,6,spectral_core,in_fitted_core,,
46,6,spectral_core,in_fitted_core,,
47,6,spectral_core,in_fitted_core,,
48,6,spectral_core,in_fitted_core,,
49,6,spectral_core,in_fitted_core,,
50,4,spectral_core,in_fitted_core,,
51,6,spectral_core,in_fitted_core,,
52,6,spectral_core,in_fitted_core,,
53,4,spectral_core,in_fitted_core,,
54,4,spectral_core,in_fitted_core,,
55,6,spectral_core,in_fitted_core,,
56,6,spectral_core,in_fitted_core,,
57,6,spectral_core,in_fitted_core,,
58,4,spectral_core,in_fitted_core,,
59,4,spectral_core,in_fitted_core,,
60,6,spectral_core,in_fitted_core,,
61,6,spectral_core,in_fitted_core,,
62,6,spectral_core,in_fitted_core,,
63,6,spectral_core,in_fitted_core,,
64,6,spectral_core,in_fitted_core,,
65,6,spectral_core,in_fitted_core,,
66,6,spectral_core,in_fitted_core,,
67,6,spectral_core,in_fitted_core,,
68,6,spectral_core,in_fitted_core,,
69,6,spectral_core,in_fitted_core,,
70,4,spectral_core,in_fitted_core,,
71,1,spectral_core,in_fitted_core,,
72,4,spectral_core,in_fitted_core,,
73,6,spectral_core,in_fitted_core,,
74,6,spectral_core,in_fitted_core,,
75,6,spectral_core,in_fitted_core,,
76,6,spectral_core,in_fitted_core,,
77,6,spectral_core,in_fitted_core,,
78,6,spectral_core,in_fitted_core,,
79,0,spectral_core,in_fitted_core,,
80,0,spectral_core,in_fitted_core,,
81,0,spectral_core,in_fitted_core,,
82,0,spectral_core,in_fitted_core,,
83,0,spectral_core,in_fitted_core,,
84,0,spectral_core,in_fitted_core,,
85,0,spectral_core,in_fitted_core,,
86,0,spectral_core,in_fitted_core,,
87,0,spectral_core,in_fitted_core,,
88,0,spectral_core,in_fitted_core,,
89,0,spectral_core,in_fitted_core,,
90,0,spectral_core,in_fitted_core,,
91,0,spectral_core,in_fitted_core,,
92,0,spectral_core,in_fitted_core,,
93,0,spectral_core,in_fitted_core,,
94,0,spectral_core,in_fitted_core,,
95,0,spectral_core,in_fitted_core,,
96,0,spectral_core,in_fitted_core,,
97,0,spectral_core,in_fitted_core,,
98,0,spectral_core,in_fitted_core,,
99,0,spectral_core,in_fitted_core,,
100,0,spectral_core,in_fitted_core,,
101,0,spectral_core,in_fitted_core,,
102,0,spectral_core,in_fitted_core,,
103,0,spectral_core,in_fitted_core,,
104,0,spectral_core,in_fitted_core,,
105,0,spectral_core,in_fitted_core,,
106,0,spectral_core,in_fitted_core,,
107,0,spectral_core,in_fitted_core,,
108,0,spectral_core,in_fitted_core,,
109,0,spectral_core,in_fitted_core,,
110,0,spectral_core,in_fitted_core,,
111,0,spectral_core,in_fitted_core,,
112,0,spectral_core,in_fitted_core,,
113,0,spectral_core,in_fitted_core,,
114,0,spectral_core,in_fitted_core,,
115,0,spectral_core,in_fitted_core,,
116,0,spectral_core,in_fitted_core,,
117,0,spectral_core,in_fitted_core,,
118,0,spectral_core,in_fitted_core,,
119,0,spectral_core,in_fitted_core,,
120,0,spectral_core,in_fitted_core,,
121,0,spectral_core,in_fitted_core,,
122,0,spectral_core,in_fitted_core,,
123,0,spectral_core,in_fitted_core,,
124,0,spectral_core,in_fitted_core,,
125,0,spectral_core,in_fitted_core,,
126,0,spectral_core,in_fitted_core,,
127,0,spectral_core,in_fitted_core,,
128,0,spectral_core,in_fitted_core,,
129,0,spectral_core,in_fitted_core,,
130,0,spectral_core,in_fitted_core,,
131,0,spectral_core,in_fitted_core,,
132,0,spectral_core,in_fitted_core,,
133,0,spectral_core,in_fitted_core,,
134,0,spectral_core,in_fitted_core,,
135,0,spectral_core,in_fitted_core,,
136,0,spectral_core,in_fitted_core,,
137,0,spectral_core,in_fitted_core,,
138,0,spectral_core,in_fitted_core,,
139,0,spectral_core,in_fitted_core,,
140,0,spectral_core,in_fitted_core,,
141,0,spectral_core,in_fitted_core,,
142,0,spectral_core,in_fitted_core,,
143,0,spectral_core,in_fitted_core,,
144,0,spectral_core,in_fitted_core,,
145,0,spectral_core,in_fitted_core,,
146,0,spectral_core,in_fitted_core,,
147,0,spectral_core,in_fitted_core,,
148,0,spectral_core,in_fitted_core,,
149,0,spectral_core,in_fitted_core,,
150,0,spectral_core,in_fitted_core,,
151,0,spectral_core,in_fitted_core,,
152,0,spectral_core,in_fitted_core,,
153,0,spectral_core,in_fitted_core,,
154,0,spectral_core,in_fitted_core,,
155,0,spectral_core,in_fitted_core,,
156,0,spectral_core,in_fitted_core,,
157,0,spectral_core,in_fitted_core,,
158,0,spectral_core,in_fitted_core,,
159,0,spectral_core,in_fitted_core,,
160,0,spectral_core,in_fitted_core,,
161,0,spectral_core,in_fitted_core,,
162,0,spectral_core,in_fitted_core,,
163,0,spectral_core,in_fitted_core,,
164,0,spectral_core,in_fitted_core,,
165,0,spectral_core,in_fitted_core,,
166,0,spectral_core,in_fitted_core,,
167,4,spectral_core,in_fitted_core,,
168,0,spectral_core,in_fitted_core,,
169,0,spectral_core,in_fitted_core,,
170,0,spectral_core,in_fitted_core,,
171,0,spectral_core,in_fitted_core,,
172,11,spectral_core,in_fitted_core,,
173,11,spectral_core,in_fitted_core,,
174,11,spectral_core,in_fitted_core,,
175,11,spectral_core,in_fitted_core,,
176,11,spectral_core,in_fitted_core,,
177,11,spectral_core,in_fitted_core,,
178,11,spectral_core,in_fitted_core,,
179,11,spectral_core,in_fitted_core,,
180,11,spectral_core,in_fitted_core,,
