FEWSNET_admin_code,target_month,target_label,partition_id
0,2022-06,1,3
0,2022-10,1,3
0,2023-02,1,3
0,2023-06,1,3
0,2023-10,1,3
0,2024-02,1,3
1,2022-06,1,3
1,2022-10,1,3
1,2023-02,1,3
1,2023-06,1,3
1,2023-10,1,3
1,2024-02,1,3
2,2022-06,1,9
2,2022-10,1,9
2,2023-02,1,9
2,2023-06,1,9
2,2023-10,1,9
2,2024-02,1,9
3,2022-06,1,3
3,2022-10,1,3
3,2023-02,1,3
3,2023-06,1,3
3,2023-10,1,3
3,2024-02,1,3
4,2022-06,1,3
4,2022-10,1,3
4,2023-02,1,3
4,2023-06,1,3
4,2023-10,1,3
4,2024-02,1,3
5,2022-06,1,3
5,2022-10,1,3
5,2023-02,1,3
5,2023-06,1,3
5,2023-10,1,3
5,2024-02,1,3
6,2022-06,1,3
6,2022-10,1,3
6,2023-02,1,3
6,2023-06,1,3
6,2023-10,1,3
6,2024-02,1,3
7,2022-06,1,3
7,2022-10,1,3
7,2023-02,1,3
7,2023-06,1,3
7,2023-10,1,3
7,2024-02,1,3
8,2022-06,1,1
8,2022-10,1,1
8,2023-02,1,1
8,2023-06,1,1
8,2023-10,1,1
8,2024-02,1,1
9,2022-06,1,3
9,2022-10,1,3
9,2023-02,1,3
9,2023-06,1,3
9,2023-10,1,3
9,2024-02,1,3
10,2022-06,1,9
10,2022-10,1,9
10,2023-02,1,9
10,2023-06,1,9
10,2023-10,1,9
10,2024-02,1,9
11,2022-06,1,9
11,2022-10,1,9
11,2023-02,1,9
11,2023-06,1,9
11,2023-10,0,9
11,2024-02,0,9
12,2022-06,1,1
12,2022-10,1,1
12,2023-02,1,1
12,2023-06,1,1
12,2023-10,1,1
12,2024-02,1,1
13,2022-06,1,3
13,2022-10,1,3
13,2023-02,1,3
13,2023-06,1,3
13,2023-10,1,3
13,2024-02,1,3
14,2022-06,1,3
14,2022-10,1,3
14,2023-02,1,3
14,2023-06,1,3
14,2023-10,1,3
14,2024-02,1,3
15,2022-06,1,3
15,2022-10,1,3
15,2023-02,1,3
15,2023-06,1,3
15,2023-10,1,3
15,2024-02,1,3
16,2022-06,1,8
16,2022-10,1,8
16,2023-02,0,8
16,2023-06,1,8
16,2023-10,0,8
16,2024-02,0,8
17,2022-06,1,3
17,2022-10,1,3
17,2023-02,1,3
17,2023-06,1,3
17,2023-10,1,3
17,2024-02,1,3
18,2022-06,1,3
18,2022-10,1,3
18,2023-02,1,3
18,2023-06,1,3
18,2023-10,1,3
18,2024-02,1,3
19,2022-06,1,3
19,2022-10,1,3
19,2023-02,1,3
19,2023-06,1,3
19,2023-10,1,3
19,2024-02,1,3
20,2022-06,1,3
20,2022-10,1,3
20,2023-02,1,3
20,2023-06,1,3
20,2023-10,1,3
20,2024-02,1,3
21,2022-06,1,3
21,2022-10,1,3
21,2023-02,1,3
21,2023-06,1,3
21,2023-10,1,3
21,2024-02,1,3
22,2022-06,1,8
22,2022-10,1,8
22,2023-02,0,8
22,2023-06,1,8
22,2023-10,0,8
22,2024-02,0,8
23,2022-06,1,1
23,2022-10,1,1
23,2023-02,1,1
23,2023-06,1,1
23,2023-10,1,1
23,2024-02,1,1
24,2022-06,1,1
24,2022-10,1,1
24,2023-02,1,1
24,2023-06,1,1
24,2023-10,1,1
24,2024-02,1,1
25,2022-06,1,3
25,2022-10,1,3
25,2023-02,1,3
25,2023-06,1,3
25,2023-10,1,3
25,2024-02,1,3
26,2022-06,1,1
26,2022-10,1,1
26,2023-02,1,1
26,2023-06,1,1
26,2023-10,1,1
26,2024-02,1,1
27,2022-06,1,1
27,2022-10,1,1
27,2023-02,1,1
27,2023-06,1,1
27,2023-10,1,1
27,2024-02,1,1
28,2022-06,1,1
28,2022-10,1,1
28,2023-02,1,1
28,2023-06,1,1
28,2023-10,1,1
28,2024-02,1,1
29,2022-06,1,1
29,2022-10,1,1
29,2023-02,1,1
29,2023-06,1,1
29,2023-10,1,1
29,2024-02,1,1
30,2022-06,1,3
30,2022-10,1,3
30,2023-02,1,3
30,2023-06,1,3
30,2023-10,1,3
30,2024-02,1,3
31,2022-06,1,1
31,2022-10,1,1
31,2023-02,1,1
31,2023-06,1,1
31,2023-10,1,1
31,2024-02,1,1
32,2022-06,1,3
32,2022-10,1,3
32,2023-02,1,3
32,2023-06,1,3
32,2023-10,1,3
32,2024-02,1,3
33,2022-06,1,9
33,2022-10,1,9
33,2023-02,1,9
33,2023-06,1,9
33,2023-10,1,9
33,2024-02,1,9
34,2022-06,1,1
34,2022-10,0,1
34,2023-02,1,1
34,2023-06,1,1
34,2023-10,1,1
34,2024-02,1,1
35,2022-06,1,9
35,2022-10,1,9
35,2023-02,1,9
35,2023-06,1,9
35,2023-10,1,9
35,2024-02,1,9
36,2022-06,1,3
36,2022-10,1,3
36,2023-02,1,3
