period,horizon_months,cohort,dimension,target_month,arm,n_observations,n_areas,n_countries,n_positive_truth,prevalence,predicted_positives,tp,fp,fn,tn,f1,precision,recall,f1_reason,precision_reason,recall_reason
main,3,E_persist,target_month,2023-04,partitioned_rf,133,133,5,112,0.8421052631578947,118,109,9,3,12,0.9478260869565217,0.923728813559322,0.9732142857142857,,,
main,3,E_persist,target_month,2023-04,pooled_rf,133,133,5,112,0.8421052631578947,119,110,9,2,12,0.9523809523809523,0.9243697478991597,0.9821428571428571,,,
main,3,E_persist,target_month,2023-04,xgb,133,133,5,112,0.8421052631578947,120,111,9,1,12,0.9568965517241379,0.925,0.9910714285714286,,,
main,3,E_persist,target_month,2023-04,persistence,133,133,5,112,0.8421052631578947,119,110,9,2,12,0.9523809523809523,0.9243697478991597,0.9821428571428571,,,
main,3,E_persist,target_month,2023-05,partitioned_rf,95,95,2,45,0.47368421052631576,27,18,9,27,41,0.5,0.6666666666666666,0.4,,,
main,3,E_persist,target_month,2023-05,pooled_rf,95,95,2,45,0.47368421052631576,27,18,9,27,41,0.5,0.6666666666666666,0.4,,,
main,3,E_persist,target_month,2023-05,xgb,95,95,2,45,0.47368421052631576,27,18,9,27,41,0.5,0.6666666666666666,0.4,,,
main,3,E_persist,target_month,2023-05,persistence,95,95,2,45,0.47368421052631576,27,18,9,27,41,0.5,0.6666666666666666,0.4,,,
main,3,E_persist,target_month,2023-06,partitioned_rf,195,195,2,140,0.717948717948718,26,25,1,115,54,0.30120481927710846,0.9615384615384616,0.17857142857142858,,,
main,3,E_persist,target_month,2023-06,pooled_rf,195,195,2,140,0.717948717948718,25,22,3,118,52,0.26666666666666666,0.88,0.15714285714285714,,,
main,3,E_persist,target_month,2023-06,xgb,195,195,2,140,0.717948717948718,61,51,10,89,45,0.5074626865671642,0.8360655737704918,0.36428571428571427,,,
main,3,E_persist,target_month,2023-06,persistence,195,195,2,140,0.717948717948718,34,31,3,109,52,0.3563218390804598,0.9117647058823529,0.22142857142857142,,,
main,3,E_persist,target_month,2023-07,partitioned_rf,269,269,6,106,0.3940520446096654,128,73,55,33,108,0.6239316239316239,0.5703125,0.6886792452830188,,,
main,3,E_persist,target_month,2023-07,pooled_rf,269,269,6,106,0.3940520446096654,129,70,59,36,104,0.5957446808510638,0.5426356589147286,0.660377358490566,,,
main,3,E_persist,target_month,2023-07,xgb,269,269,6,106,0.3940520446096654,142,77,65,29,98,0.6209677419354839,0.5422535211267606,0.7264150943396226,,,
main,3,E_persist,target_month,2023-07,persistence,269,269,6,106,0.3940520446096654,122,70,52,36,111,0.6140350877192983,0.5737704918032787,0.660377358490566,,,
main,3,E_persist,target_month,2023-08,partitioned_rf,369,369,3,207,0.5609756097560976,220,151,69,56,93,0.7072599531615925,0.6863636363636364,0.7294685990338164,,,
main,3,E_persist,target_month,2023-08,pooled_rf,369,369,3,207,0.5609756097560976,221,151,70,56,92,0.705607476635514,0.6832579185520362,0.7294685990338164,,,
main,3,E_persist,target_month,2023-08,xgb,369,369,3,207,0.5609756097560976,221,151,70,56,92,0.705607476635514,0.6832579185520362,0.7294685990338164,,,
main,3,E_persist,target_month,2023-08,persistence,369,369,3,207,0.5609756097560976,220,151,69,56,93,0.7072599531615925,0.6863636363636364,0.7294685990338164,,,
main,3,E_persist,target_month,2023-09,partitioned_rf,1381,1381,22,292,0.2114409847936278,261,235,26,57,1063,0.8499095840867993,0.9003831417624522,0.8047945205479452,,,
main,3,E_persist,target_month,2023-09,pooled_rf,1381,1381,22,292,0.2114409847936278,260,235,25,57,1064,0.8514492753623188,0.9038461538461539,0.8047945205479452,,,
main,3,E_persist,target_month,2023-09,xgb,1381,1381,22,292,0.2114409847936278,282,247,35,45,1054,0.8606271777003485,0.875886524822695,0.8458904109589042,,,
main,3,E_persist,target_month,2023-09,persistence,1381,1381,22,292,0.2114409847936278,307,259,48,33,1041,0.8647746243739566,0.8436482084690554,0.886986301369863,,,
main,3,E_persist,target_month,2023-10,partitioned_rf,120,120,4,64,0.5333333333333333,95,63,32,1,24,0.7924528301886793,0.6631578947368421,0.984375,,,
main,3,E_persist,target_month,2023-10,pooled_rf,120,120,4,64,0.5333333333333333,95,63,32,1,24,0.7924528301886793,0.6631578947368421,0.984375,,,
main,3,E_persist,target_month,2023-10,xgb,120,120,4,64,0.5333333333333333,90,63,27,1,29,0.8181818181818182,0.7,0.984375,,,
main,3,E_persist,target_month,2023-10,persistence,120,120,4,64,0.5333333333333333,85,59,26,5,30,0.7919463087248322,0.6941176470588235,0.921875,,,
main,3,E_persist,target_month,2023-11,partitioned_rf,26,26,2,10,0.38461538461538464,3,2,1,8,15,0.3076923076923077,0.6666666666666666,0.2,,,
main,3,E_persist,target_month,2023-11,pooled_rf,26,26,2,10,0.38461538461538464,3,2,1,8,15,0.3076923076923077,0.6666666666666666,0.2,,,
main,3,E_persist,target_month,2023-11,xgb,26,26,2,10,0.38461538461538464,5,3,2,7,14,0.4,0.6,0.3,,,
main,3,E_persist,target_month,2023-11,persistence,26,26,2,10,0.38461538461538464,3,2,1,8,15,0.3076923076923077,0.6666666666666666,0.2,,,
main,3,E_persist,target_month,2023-12,partitioned_rf,13,13,1,5,0.38461538461538464,11,5,6,0,2,0.625,0.45454545454545453,1.0,,,
main,3,E_persist,target_month,2023-12,pooled_rf,13,13,1,5,0.38461538461538464,11,5,6,0,2,0.625,0.45454545454545453,1.0,,,
main,3,E_persist,target_month,2023-12,xgb,13,13,1,5,0.38461538461538464,11,5,6,0,2,0.625,0.45454545454545453,1.0,,,
main,3,E_persist,target_month,2023-12,persistence,13,13,1,5,0.38461538461538464,11,5,6,0,2,0.625,0.45454545454545453,1.0,,,
main,3,E_persist,target_month,2024-01,partitioned_rf,1425,1425,17,292,0.20491228070175438,315,178,137,114,996,0.586490939044481,0.5650793650793651,0.6095890410958904,,,
main,3,E_persist,target_month,2024-01,pooled_rf,1425,1425,17,292,0.20491228070175438,308,182,126,110,1007,0.6066666666666667,0.5909090909090909,0.6232876712328768,,,
main,3,E_persist,target_month,2024-01,xgb,1425,1425,17,292,0.20491228070175438,339,196,143,96,990,0.6212361331220285,0.5781710914454278,0.6712328767123288,,,
main,3,E_persist,target_month,2024-01,persistence,1425,1425,17,292,0.20491228070175438,313,207,106,85,1027,0.684297520661157,0.6613418530351438,0.708904109589041,,,
main,3,E_persist,target_month,2024-02,partitioned_rf,37,37,3,10,0.2702702702702703,18,10,8,0,19,0.7142857142857143,0.5555555555555556,1.0,,,
main,3,E_persist,target_month,2024-02,pooled_rf,37,37,3,10,0.2702702702702703,20,10,10,0,17,0.6666666666666666,0.5,1.0,,,
main,3,E_persist,target_month,2024-02,xgb,37,37,3,10,0.2702702702702703,22,10,12,0,15,0.625,0.45454545454545453,1.0,,,
main,3,E_persist,target_month,2024-02,persistence,37,37,3,10,0.2702702702702703,15,10,5,0,22,0.8,0.6666666666666666,1.0,,,
main,3,E_persist,target_month,2024-03,partitioned_rf,83,83,7,55,0.6626506024096386,74,53,21,2,7,0.8217054263565892,0.7162162162162162,0.9636363636363636,,,
main,3,E_persist,target_month,2024-03,pooled_rf,83,83,7,55,0.6626506024096386,74,53,21,2,7,0.8217054263565892,0.7162162162162162,0.9636363636363636,,,
main,3,E_persist,target_month,2024-03,xgb,83,83,7,55,0.6626506024096386,74,53,21,2,7,0.8217054263565892,0.7162162162162162,0.9636363636363636,,,
main,3,E_persist,target_month,2024-03,persistence,83,83,7,55,0.6626506024096386,72,53,19,2,9,0.8346456692913385,0.7361111111111112,0.9636363636363636,,,
main,3,E_persist,target_month,2024-04,partitioned_rf,133,133,3,121,0.9097744360902256,28,27,1,94,11,0.3624161073825503,0.9642857142857143,0.2231404958677686,,,
main,3,E_persist,target_month,2024-04,pooled_rf,133,133,3,121,0.9097744360902256,30,30,0,91,12,0.3973509933774834,1.0,0.24793388429752067,,,
main,3,E_persist,target_month,2024-04,xgb,133,133,3,121,0.9097744360902256,75,73,2,48,10,0.7448979591836735,0.9733333333333334,0.6033057851239669,,,
main,3,E_persist,target_month,2024-04,persistence,133,133,3,121,0.9097744360902256,81,79,2,42,10,0.7821782178217822,0.9753086419753086,0.6528925619834711,,,
main,3,E_persist,target_month,2024-05,partitioned_rf,78,78,5,30,0.38461538461538464,30,23,7,7,41,0.7666666666666667,0.7666666666666667,0.7666666666666667,,,
main,3,E_persist,target_month,2024-05,pooled_rf,78,78,5,30,0.38461538461538464,24,21,3,9,45,0.7777777777777778,0.875,0.7,,,
main,3,E_persist,target_month,2024-05,xgb,78,78,5,30,0.38461538461538464,21,19,2,11,46,0.7450980392156863,0.9047619047619048,0.6333333333333333,,,
main,3,E_persist,target_month,2024-05,persistence,78,78,5,30,0.38461538461538464,23,21,2,9,46,0.7924528301886793,0.9130434782608695,0.7,,,
main,3,E_persist,target_month,2024-06,partitioned_rf,12,12,2,6,0.5,3,2,1,4,5,0.4444444444444444,0.6666666666666666,0.3333333333333333,,,
main,3,E_persist,target_month,2024-06,pooled_rf,12,12,2,6,0.5,3,2,1,4,5,0.4444444444444444,0.6666666666666666,0.3333333333333333,,,
main,3,E_persist,target_month,2024-06,xgb,12,12,2,6,0.5,4,3,1,3,5,0.6,0.75,0.5,,,
main,3,E_persist,target_month,2024-06,persistence,12,12,2,6,0.5,6,4,2,2,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,
main,3,E_persist,target_month,2024-07,partitioned_rf,480,480,5,221,0.46041666666666664,337,191,146,30,113,0.6845878136200717,0.5667655786350149,0.8642533936651584,,,
main,3,E_persist,target_month,2024-07,pooled_rf,480,480,5,221,0.46041666666666664,164,124,40,97,219,0.6441558441558441,0.7560975609756098,0.5610859728506787,,,
main,3,E_persist,target_month,2024-07,xgb,480,480,5,221,0.46041666666666664,325,193,132,28,127,0.706959706959707,0.5938461538461538,0.8733031674208145,,,
main,3,E_persist,target_month,2024-07,persistence,480,480,5,221,0.46041666666666664,154,119,35,102,224,0.6346666666666667,0.7727272727272727,0.5384615384615384,,,
main,3,E_persist,target_month,2024-08,partitioned_rf,27,27,1,27,1.0,27,27,0,0,0,1.0,1.0,1.0,,,
main,3,E_persist,target_month,2024-08,pooled_rf,27,27,1,27,1.0,27,27,0,0,0,1.0,1.0,1.0,,,
main,3,E_persist,target_month,2024-08,xgb,27,27,1,27,1.0,27,27,0,0,0,1.0,1.0,1.0,,,
main,3,E_persist,target_month,2024-08,persistence,27,27,1,27,1.0,27,27,0,0,0,1.0,1.0,1.0,,,
main,3,E_persist,target_month,2024-09,partitioned_rf,1363,1363,21,310,0.22743947175348497,335,222,113,88,940,0.6883720930232559,0.6626865671641791,0.7161290322580646,,,
main,3,E_persist,target_month,2024-09,pooled_rf,1363,1363,21,310,0.22743947175348497,292,194,98,116,955,0.6445182724252492,0.6643835616438356,0.6258064516129033,,,
main,3,E_persist,target_month,2024-09,xgb,1363,1363,21,310,0.22743947175348497,408,245,163,65,890,0.6824512534818942,0.6004901960784313,0.7903225806451613,,,
main,3,E_persist,target_month,2024-09,persistence,1363,1363,21,310,0.22743947175348497,337,229,108,81,945,0.7078825347758887,0.6795252225519288,0.7387096774193549,,,
main,3,E_persist,target_month,2024-10,partitioned_rf,45,45,1,26,0.5777777777777777,23,19,4,7,15,0.7755102040816326,0.8260869565217391,0.7307692307692307,,,
main,3,E_persist,target_month,2024-10,pooled_rf,45,45,1,26,0.5777777777777777,23,19,4,7,15,0.7755102040816326,0.8260869565217391,0.7307692307692307,,,
main,3,E_persist,target_month,2024-10,xgb,45,45,1,26,0.5777777777777777,27,21,6,5,13,0.7924528301886793,0.7777777777777778,0.8076923076923077,,,
main,3,E_persist,target_month,2024-10,persistence,45,45,1,26,0.5777777777777777,19,18,1,8,18,0.8,0.9473684210526315,0.6923076923076923,,,
main,3,E_persist,target_month,2024-11,partitioned_rf,43,43,2,21,0.4883720930232558,34,21,13,0,9,0.7636363636363637,0.6176470588235294,1.0,,,
main,3,E_persist,target_month,2024-11,pooled_rf,43,43,2,21,0.4883720930232558,34,21,13,0,9,0.7636363636363637,0.6176470588235294,1.0,,,
main,3,E_persist,target_month,2024-11,xgb,43,43,2,21,0.4883720930232558,34,21,13,0,9,0.7636363636363637,0.6176470588235294,1.0,,,
main,3,E_persist,target_month,2024-11,persistence,43,43,2,21,0.4883720930232558,32,21,11,0,11,0.7924528301886793,0.65625,1.0,,,
main,3,E_persist,target_month,2025-01,partitioned_rf,1906,1906,28,417,0.21878279118572927,552,262,290,155,1199,0.5407636738906089,0.4746376811594203,0.6282973621103117,,,
main,3,E_persist,target_month,2025-01,pooled_rf,1906,1906,28,417,0.21878279118572927,537,255,282,162,1207,0.5345911949685535,0.4748603351955307,0.6115107913669064,,,
main,3,E_persist,target_month,2025-01,xgb,1906,1906,28,417,0.21878279118572927,562,267,295,150,1194,0.5454545454545454,0.4750889679715303,0.6402877697841727,,,
main,3,E_persist,target_month,2025-01,persistence,1906,1906,28,417,0.21878279118572927,554,257,297,160,1192,0.529351184346035,0.463898916967509,0.6163069544364509,,,
main,3,E_persist,target_month,2025-02,partitioned_rf,144,144,5,65,0.4513888888888889,77,41,36,24,43,0.5774647887323944,0.5324675324675324,0.6307692307692307,,,
main,3,E_persist,target_month,2025-02,pooled_rf,144,144,5,65,0.4513888888888889,81,42,39,23,40,0.5753424657534246,0.5185185185185185,0.6461538461538462,,,
main,3,E_persist,target_month,2025-02,xgb,144,144,5,65,0.4513888888888889,82,44,38,21,41,0.5986394557823129,0.5365853658536586,0.676923076923077,,,
main,3,E_persist,target_month,2025-02,persistence,144,144,5,65,0.4513888888888889,74,37,37,28,42,0.5323741007194245,0.5,0.5692307692307692,,,
main,3,E_persist,target_month,2025-03,partitioned_rf,288,288,5,194,0.6736111111111112,160,146,14,48,80,0.8248587570621468,0.9125,0.7525773195876289,,,
main,3,E_persist,target_month,2025-03,pooled_rf,288,288,5,194,0.6736111111111112,165,152,13,42,81,0.8467966573816156,0.9212121212121213,0.7835051546391752,,,
main,3,E_persist,target_month,2025-03,xgb,288,288,5,194,0.6736111111111112,159,143,16,51,78,0.8101983002832861,0.89937106918239,0.7371134020618557,,,
main,3,E_persist,target_month,2025-03,persistence,288,288,5,194,0.6736111111111112,148,135,13,59,81,0.7894736842105263,0.9121621621621622,0.6958762886597938,,,
main,3,E_persist,target_month,2025-04,partitioned_rf,1893,1893,19,959,0.5066032752245113,1169,696,473,263,461,0.6541353383458647,0.5953806672369547,0.7257559958289885,,,
main,3,E_persist,target_month,2025-04,pooled_rf,1893,1893,19,959,0.5066032752245113,1154,672,482,287,452,0.6360624704212021,0.5823223570190641,0.7007299270072993,,,
main,3,E_persist,target_month,2025-04,xgb,1893,1893,19,959,0.5066032752245113,1373,735,638,224,296,0.630360205831904,0.5353241077931536,0.7664233576642335,,,
main,3,E_persist,target_month,2025-04,persistence,1893,1893,19,959,0.5066032752245113,1051,641,410,318,524,0.6378109452736318,0.609895337773549,0.6684045881126173,,,
main,3,E_persist,target_month,2025-05,partitioned_rf,336,336,7,108,0.32142857142857145,223,91,132,17,96,0.5498489425981873,0.4080717488789238,0.8425925925925926,,,
main,3,E_persist,target_month,2025-05,pooled_rf,336,336,7,108,0.32142857142857145,229,93,136,15,92,0.5519287833827893,0.40611353711790393,0.8611111111111112,,,
main,3,E_persist,target_month,2025-05,xgb,336,336,7,108,0.32142857142857145,227,95,132,13,96,0.5671641791044776,0.4185022026431718,0.8796296296296297,,,
main,3,E_persist,target_month,2025-05,persistence,336,336,7,108,0.32142857142857145,197,86,111,22,117,0.5639344262295082,0.4365482233502538,0.7962962962962963,,,
main,3,E_persist,target_month,2025-06,partitioned_rf,234,234,5,0,0.0,137,0,137,0,97,0.0,0.0,,,,no_observed_positives
main,3,E_persist,target_month,2025-06,pooled_rf,234,234,5,0,0.0,135,0,135,0,99,0.0,0.0,,,,no_observed_positives
main,3,E_persist,target_month,2025-06,xgb,234,234,5,0,0.0,152,0,152,0,82,0.0,0.0,,,,no_observed_positives
main,3,E_persist,target_month,2025-06,persistence,234,234,5,0,0.0,157,0,157,0,77,0.0,0.0,,,,no_observed_positives
main,3,E_persist,target_month,2025-07,partitioned_rf,255,255,5,213,0.8352941176470589,158,136,22,77,20,0.7331536388140162,0.8607594936708861,0.6384976525821596,,,
main,3,E_persist,target_month,2025-07,pooled_rf,255,255,5,213,0.8352941176470589,153,131,22,82,20,0.7158469945355191,0.8562091503267973,0.6150234741784038,,,
main,3,E_persist,target_month,2025-07,xgb,255,255,5,213,0.8352941176470589,162,142,20,71,22,0.7573333333333333,0.8765432098765432,0.6666666666666666,,,
main,3,E_persist,target_month,2025-07,persistence,255,255,5,213,0.8352941176470589,141,126,15,87,27,0.711864406779661,0.8936170212765957,0.5915492957746479,,,
main,3,E_persist,target_month,2025-08,partitioned_rf,345,345,10,73,0.21159420289855072,172,54,118,19,154,0.44081632653061226,0.313953488372093,0.7397260273972602,,,
main,3,E_persist,target_month,2025-08,pooled_rf,345,345,10,73,0.21159420289855072,169,55,114,18,158,0.45454545454545453,0.3254437869822485,0.7534246575342466,,,
main,3,E_persist,target_month,2025-08,xgb,345,345,10,73,0.21159420289855072,183,59,124,14,148,0.4609375,0.3224043715846995,0.8082191780821918,,,
main,3,E_persist,target_month,2025-08,persistence,345,345,10,73,0.21159420289855072,172,53,119,20,153,0.4326530612244898,0.3081395348837209,0.726027397260274,,,
main,3,E_persist,target_month,2025-09,partitioned_rf,2067,2067,24,958,0.46347363328495406,867,659,208,299,901,0.7221917808219178,0.7600922722029988,0.6878914405010439,,,
main,3,E_persist,target_month,2025-09,pooled_rf,2067,2067,24,958,0.46347363328495406,877,543,334,415,775,0.591825613079019,0.6191562143671607,0.5668058455114823,,,
main,3,E_persist,target_month,2025-09,xgb,2067,2067,24,958,0.46347363328495406,950,822,128,136,981,0.8616352201257862,0.8652631578947368,0.8580375782881002,,,
main,3,E_persist,target_month,2025-09,persistence,2067,2067,24,958,0.46347363328495406,982,833,149,125,960,0.8587628865979381,0.8482688391038696,0.8695198329853863,,,
main,3,E_persist,target_month,2025-10,partitioned_rf,2112,2112,19,800,0.3787878787878788,1184,569,615,231,697,0.5735887096774194,0.48057432432432434,0.71125,,,
main,3,E_persist,target_month,2025-10,pooled_rf,2112,2112,19,800,0.3787878787878788,1487,618,869,182,443,0.540445999125492,0.4156018829858776,0.7725,,,
main,3,E_persist,target_month,2025-10,xgb,2112,2112,19,800,0.3787878787878788,975,540,435,260,877,0.6084507042253521,0.5538461538461539,0.675,,,
main,3,E_persist,target_month,2025-10,persistence,2112,2112,19,800,0.3787878787878788,846,473,373,327,939,0.574726609963548,0.5591016548463357,0.59125,,,
main,6,E_all,target_month,2023-07,partitioned_rf,287,287,6,110,0.3832752613240418,130,70,60,40,117,0.5833333333333334,0.5384615384615384,0.6363636363636364,,,
main,6,E_all,target_month,2023-07,pooled_rf,287,287,6,110,0.3832752613240418,124,70,54,40,123,0.5982905982905983,0.5645161290322581,0.6363636363636364,,,
main,6,E_all,target_month,2023-07,xgb,287,287,6,110,0.3832752613240418,140,79,61,31,116,0.632,0.5642857142857143,0.7181818181818181,,,
main,6,E_all,target_month,2023-08,partitioned_rf,468,468,4,256,0.5470085470085471,375,208,167,48,45,0.659270998415214,0.5546666666666666,0.8125,,,
main,6,E_all,target_month,2023-08,pooled_rf,468,468,4,256,0.5470085470085471,375,206,169,50,43,0.652931854199683,0.5493333333333333,0.8046875,,,
main,6,E_all,target_month,2023-08,xgb,468,468,4,256,0.5470085470085471,384,211,173,45,39,0.659375,0.5494791666666666,0.82421875,,,
main,6,E_all,target_month,2023-09,partitioned_rf,1385,1385,22,295,0.21299638989169675,273,242,31,53,1059,0.852112676056338,0.8864468864468864,0.8203389830508474,,,
main,6,E_all,target_month,2023-09,pooled_rf,1385,1385,22,295,0.21299638989169675,272,241,31,54,1059,0.8500881834215167,0.8860294117647058,0.8169491525423729,,,
main,6,E_all,target_month,2023-09,xgb,1385,1385,22,295,0.21299638989169675,282,249,33,46,1057,0.8630849220103987,0.8829787234042553,0.8440677966101695,,,
main,6,E_all,target_month,2023-10,partitioned_rf,129,129,4,69,0.5348837209302325,107,69,38,0,22,0.7840909090909091,0.6448598130841121,1.0,,,
main,6,E_all,target_month,2023-10,pooled_rf,129,129,4,69,0.5348837209302325,111,69,42,0,18,0.7666666666666667,0.6216216216216216,1.0,,,
main,6,E_all,target_month,2023-10,xgb,129,129,4,69,0.5348837209302325,108,69,39,0,21,0.7796610169491526,0.6388888888888888,1.0,,,
main,6,E_all,target_month,2023-11,partitioned_rf,38,38,3,13,0.34210526315789475,6,5,1,8,24,0.5263157894736842,0.8333333333333334,0.38461538461538464,,,
main,6,E_all,target_month,2023-11,pooled_rf,38,38,3,13,0.34210526315789475,6,5,1,8,24,0.5263157894736842,0.8333333333333334,0.38461538461538464,,,
main,6,E_all,target_month,2023-11,xgb,38,38,3,13,0.34210526315789475,15,11,4,2,21,0.7857142857142857,0.7333333333333333,0.8461538461538461,,,
main,6,E_all,target_month,2023-12,partitioned_rf,19,19,1,8,0.42105263157894735,16,8,8,0,3,0.6666666666666666,0.5,1.0,,,
main,6,E_all,target_month,2023-12,pooled_rf,19,19,1,8,0.42105263157894735,16,8,8,0,3,0.6666666666666666,0.5,1.0,,,
main,6,E_all,target_month,2023-12,xgb,19,19,1,8,0.42105263157894735,15,7,8,1,3,0.6086956521739131,0.4666666666666667,0.875,,,
main,6,E_all,target_month,2024-01,partitioned_rf,1443,1443,17,298,0.20651420651420652,375,172,203,126,942,0.5111441307578009,0.45866666666666667,0.5771812080536913,,,
main,6,E_all,target_month,2024-01,pooled_rf,1443,1443,17,298,0.20651420651420652,377,172,205,126,940,0.5096296296296297,0.4562334217506631,0.5771812080536913,,,
main,6,E_all,target_month,2024-01,xgb,1443,1443,17,298,0.20651420651420652,369,174,195,124,950,0.5217391304347826,0.4715447154471545,0.5838926174496645,,,
main,6,E_all,target_month,2024-02,partitioned_rf,59,59,3,20,0.3389830508474576,45,20,25,0,14,0.6153846153846154,0.4444444444444444,1.0,,,
main,6,E_all,target_month,2024-02,pooled_rf,59,59,3,20,0.3389830508474576,48,20,28,0,11,0.5882352941176471,0.4166666666666667,1.0,,,
main,6,E_all,target_month,2024-02,xgb,59,59,3,20,0.3389830508474576,47,20,27,0,12,0.5970149253731343,0.425531914893617,1.0,,,
main,6,E_all,target_month,2024-03,partitioned_rf,105,105,7,73,0.6952380952380952,97,71,26,2,6,0.8352941176470589,0.7319587628865979,0.9726027397260274,,,
main,6,E_all,target_month,2024-03,pooled_rf,105,105,7,73,0.6952380952380952,98,71,27,2,5,0.8304093567251462,0.7244897959183674,0.9726027397260274,,,
main,6,E_all,target_month,2024-03,xgb,105,105,7,73,0.6952380952380952,96,71,25,2,7,0.8402366863905325,0.7395833333333334,0.9726027397260274,,,
main,6,E_all,target_month,2024-04,partitioned_rf,253,253,4,232,0.9169960474308301,100,98,2,134,19,0.5903614457831325,0.98,0.4224137931034483,,,
main,6,E_all,target_month,2024-04,pooled_rf,253,253,4,232,0.9169960474308301,69,67,2,165,19,0.44518272425249167,0.9710144927536232,0.28879310344827586,,,
main,6,E_all,target_month,2024-04,xgb,253,253,4,232,0.9169960474308301,79,77,2,155,19,0.49517684887459806,0.9746835443037974,0.33189655172413796,,,
main,6,E_all,target_month,2024-05,partitioned_rf,89,89,5,30,0.33707865168539325,35,24,11,6,48,0.7384615384615385,0.6857142857142857,0.8,,,
main,6,E_all,target_month,2024-05,pooled_rf,89,89,5,30,0.33707865168539325,33,22,11,8,48,0.6984126984126984,0.6666666666666666,0.7333333333333333,,,
main,6,E_all,target_month,2024-05,xgb,89,89,5,30,0.33707865168539325,36,23,13,7,46,0.696969696969697,0.6388888888888888,0.7666666666666667,,,
main,6,E_all,target_month,2024-06,partitioned_rf,57,57,3,13,0.22807017543859648,9,5,4,8,40,0.45454545454545453,0.5555555555555556,0.38461538461538464,,,
main,6,E_all,target_month,2024-06,pooled_rf,57,57,3,13,0.22807017543859648,9,5,4,8,40,0.45454545454545453,0.5555555555555556,0.38461538461538464,,,
main,6,E_all,target_month,2024-06,xgb,57,57,3,13,0.22807017543859648,7,4,3,9,41,0.4,0.5714285714285714,0.3076923076923077,,,
main,6,E_all,target_month,2024-07,partitioned_rf,623,623,6,353,0.5666131621187801,404,265,139,88,131,0.7001321003963011,0.655940594059406,0.7507082152974505,,,
main,6,E_all,target_month,2024-07,pooled_rf,623,623,6,353,0.5666131621187801,332,252,80,101,190,0.7357664233576642,0.7590361445783133,0.7138810198300283,,,
main,6,E_all,target_month,2024-07,xgb,623,623,6,353,0.5666131621187801,311,238,73,115,197,0.7168674698795181,0.7652733118971061,0.6742209631728046,,,
main,6,E_all,target_month,2024-08,partitioned_rf,35,35,1,35,1.0,35,35,0,0,0,1.0,1.0,1.0,,,
main,6,E_all,target_month,2024-08,pooled_rf,35,35,1,35,1.0,35,35,0,0,0,1.0,1.0,1.0,,,
main,6,E_all,target_month,2024-08,xgb,35,35,1,35,1.0,35,35,0,0,0,1.0,1.0,1.0,,,
main,6,E_all,target_month,2024-09,partitioned_rf,1508,1508,23,433,0.28713527851458887,417,306,111,127,964,0.72,0.7338129496402878,0.7066974595842956,,,
main,6,E_all,target_month,2024-09,pooled_rf,1508,1508,23,433,0.28713527851458887,399,291,108,142,967,0.6995192307692307,0.7293233082706767,0.6720554272517321,,,
main,6,E_all,target_month,2024-09,xgb,1508,1508,23,433,0.28713527851458887,511,351,160,82,915,0.7436440677966102,0.6868884540117417,0.8106235565819861,,,
main,6,E_all,target_month,2024-10,partitioned_rf,47,47,1,28,0.5957446808510638,20,19,1,9,18,0.7916666666666666,0.95,0.6785714285714286,,,
main,6,E_all,target_month,2024-10,pooled_rf,47,47,1,28,0.5957446808510638,20,19,1,9,18,0.7916666666666666,0.95,0.6785714285714286,,,
main,6,E_all,target_month,2024-10,xgb,47,47,1,28,0.5957446808510638,14,14,0,14,19,0.6666666666666666,1.0,0.5,,,
main,6,E_all,target_month,2024-11,partitioned_rf,76,76,2,40,0.5263157894736842,61,38,23,2,13,0.7524752475247525,0.6229508196721312,0.95,,,
main,6,E_all,target_month,2024-11,pooled_rf,76,76,2,40,0.5263157894736842,67,40,27,0,9,0.7476635514018691,0.5970149253731343,1.0,,,
main,6,E_all,target_month,2024-11,xgb,76,76,2,40,0.5263157894736842,41,28,13,12,23,0.691358024691358,0.6829268292682927,0.7,,,
main,6,E_all,target_month,2025-01,partitioned_rf,1972,1972,28,431,0.21855983772819473,670,257,413,174,1128,0.46684831970935514,0.3835820895522388,0.5962877030162413,,,
main,6,E_all,target_month,2025-01,pooled_rf,1972,1972,28,431,0.21855983772819473,611,240,371,191,1170,0.46065259117082535,0.39279869067103107,0.5568445475638051,,,
main,6,E_all,target_month,2025-01,xgb,1972,1972,28,431,0.21855983772819473,751,297,454,134,1087,0.5025380710659898,0.3954727030625832,0.6890951276102089,,,
main,6,E_all,target_month,2025-02,partitioned_rf,145,145,5,65,0.4482758620689655,62,35,27,30,53,0.5511811023622047,0.5645161290322581,0.5384615384615384,,,
main,6,E_all,target_month,2025-02,pooled_rf,145,145,5,65,0.4482758620689655,54,32,22,33,58,0.5378151260504201,0.5925925925925926,0.49230769230769234,,,
main,6,E_all,target_month,2025-02,xgb,145,145,5,65,0.4482758620689655,68,38,30,27,50,0.5714285714285714,0.5588235294117647,0.5846153846153846,,,
main,6,E_all,target_month,2025-03,partitioned_rf,304,304,5,209,0.6875,165,155,10,54,85,0.8288770053475936,0.9393939393939394,0.7416267942583732,,,
main,6,E_all,target_month,2025-03,pooled_rf,304,304,5,209,0.6875,160,147,13,62,82,0.7967479674796748,0.91875,0.7033492822966507,,,
