name,f1(1),f1_base(1),weight,weight_share,f1_base_is_zero,assigned_nodes,distinct_partitions
GeoRF-ABCDE_2015_07_fs3,0.0072992700729927,0.0,8.902854672227722,0.33349,True,4859,6
GeoRF-ABCDE_2014_10_fs3,0.0053191489361702,0.0,8.584400941109184,0.321562,True,4859,8
GeoRF-ABCDE_2016_02_fs3,0.0023501762632197,0.0,7.764597552212354,0.290853,True,5009,7
GeoRF-ABCDE_2015_01_fs2,0.0347826086956521,0.0177777777777777,0.6886325002054203,0.025795,False,4859,7
GeoRF-ABCDE_2015_01_fs1,0.108695652173913,0.0669144981412639,0.530947026965412,0.019889,False,4859,6
GeoRF-ABCDE_2015_10_fs2,0.0138312586445366,0.0110803324099723,0.22454509323949434,0.008411,False,5009,5
GeoRF-ABCDE_2014_01_fs1,0.018018018018018,0.018018018018018,0.0,0.0,False,4860,1
GeoRF-ABCDE_2014_01_fs2,0.0,0.0,0.0,0.0,True,4860,1
GeoRF-ABCDE_2014_01_fs3,0.0166666666666666,0.0166666666666666,0.0,0.0,False,4860,1
GeoRF-ABCDE_2014_04_fs1,0.0078431372549019,0.0078431372549019,0.0,0.0,False,4860,1
GeoRF-ABCDE_2014_04_fs2,0.0,0.0,0.0,0.0,True,4860,1
GeoRF-ABCDE_2014_04_fs3,0.015625,0.015625,0.0,0.0,False,4860,1
GeoRF-ABCDE_2014_07_fs1,0.0662251655629139,0.0662251655629139,0.0,0.0,False,4860,1
GeoRF-ABCDE_2014_07_fs2,0.0,0.0,0.0,0.0,True,4860,1
GeoRF-ABCDE_2014_07_fs3,0.0,0.0,0.0,0.0,True,4860,1
GeoRF-ABCDE_2014_10_fs1,0.0159574468085106,0.0159574468085106,0.0,0.0,False,4859,1
GeoRF-ABCDE_2014_10_fs2,0.0,0.0,0.0,0.0,True,4859,1
GeoRF-ABCDE_2015_01_fs3,0.0,0.0,0.0,0.0,True,4859,1
GeoRF-ABCDE_2015_04_fs1,0.1382978723404255,0.1618798955613577,0.0,0.0,False,5009,5
GeoRF-ABCDE_2015_04_fs2,0.0989010989010989,0.0989010989010989,0.0,0.0,False,4859,1
GeoRF-ABCDE_2015_04_fs3,0.0,0.0,0.0,0.0,True,4859,5
GeoRF-ABCDE_2015_07_fs1,0.0323741007194244,0.0429338103756708,0.0,0.0,False,5009,7
GeoRF-ABCDE_2015_07_fs2,0.0287769784172661,0.0287769784172661,0.0,0.0,False,5009,1
GeoRF-ABCDE_2015_10_fs1,0.1997503121098627,0.1997503121098627,0.0,0.0,False,5009,1
GeoRF-ABCDE_2015_10_fs3,0.0,0.0,0.0,0.0,True,4859,1
GeoRF-ABCDE_2016_02_fs1,0.2738336713995943,0.2738336713995943,0.0,0.0,False,5009,1
GeoRF-ABCDE_2016_02_fs2,0.009367681498829,0.009367681498829,0.0,0.0,False,5009,1
GeoRF-ABCDE_2016_06_fs1,0.4208566108007449,0.4208566108007449,0.0,0.0,False,5008,1
GeoRF-ABCDE_2016_06_fs2,0.2354188759278897,0.2354188759278897,0.0,0.0,False,5008,1
GeoRF-ABCDE_2016_06_fs3,0.014336917562724,0.014336917562724,0.0,0.0,False,5008,1
GeoRF-ABCDE_2016_10_fs1,0.5427927927927928,0.5427927927927928,0.0,0.0,False,5159,1
GeoRF-ABCDE_2016_10_fs2,0.4300441826215023,0.4300441826215023,0.0,0.0,False,5005,1
GeoRF-ABCDE_2016_10_fs3,0.1876106194690265,0.1876106194690265,0.0,0.0,False,5005,4
